customer_id,age,gender,city_tier,income_bracket,acquisition_channel,num_visits,avg_basket_size,discount_pct,category,brand_tier,flash_sale_response,flash_sale_frequency,nps_score,basket_trend,willingness_full_price,repurchase_intent,months_active,premium_loyal
TIRA00191,43,Male,Tier 1,₹3L-6L,App,5,3059.0,56.8,Skincare,Premium,1,2,6.7,2190.0,0,0,28,0
TIRA00192,28,Female,Tier 1,₹6L-12L,Word of Mouth,5,2428.0,29.5,Skincare,Masstige,0,4,3.9,2070.0,0,0,6,0
TIRA00193,26,Female,Tier 3,₹12L-25L,In-Store,4,3715.0,47.6,Haircare,Premium,1,3,5.3,2831.0,0,0,19,0
TIRA00194,41,Female,Tier 1,₹12L-25L,Influencer,8,2421.0,35.3,Haircare,Premium,1,3,7.4,1993.0,0,1,35,0
TIRA00195,21,Female,Tier 2,₹12L-25L,In-Store,11,4262.0,55.8,Wellness,Luxury,1,3,5.4,3073.0,0,0,8,0
TIRA00196,22,Female,Tier 2,₹12L-25L,App,10,3709.0,24.7,Skincare,Premium,0,1,6.5,3251.0,1,0,10,0
TIRA00197,35,Female,Tier 2,₹6L-12L,Word of Mouth,11,6404.0,17.1,Skincare,Luxury,0,1,5.7,5857.0,1,0,25,1
TIRA00198,26,Female,Tier 1,₹3L-6L,Word of Mouth,8,4968.0,59.6,Fragrance,Premium,1,3,6.7,3487.0,0,0,26,0
TIRA00199,29,Female,Tier 1,₹12L-25L,In-Store,9,1906.0,9.3,Fragrance,Masstige,0,1,7.1,1817.0,1,1,18,1
TIRA00200,28,Female,Tier 2,₹6L-12L,Word of Mouth,9,2577.0,36.7,Makeup,Luxury,1,1,7.6,2105.0,0,1,26,1
TIRA00201,32,Female,Tier 1,₹3L-6L,App,6,903.0,25.4,Makeup,Premium,0,3,8.4,788.0,0,1,23,0
TIRA00202,41,Female,Tier 3,₹25L+,App,12,635.0,22.0,Fragrance,Masstige,0,1,8.4,565.0,1,1,9,0
TIRA00203,30,Female,Tier 1,₹25L+,App,3,3337.0,32.4,Makeup,Premium,1,2,6.7,2795.0,0,0,29,0
TIRA00204,35,Female,Tier 1,₹12L-25L,In-Store,4,1769.0,23.5,Fragrance,Luxury,0,3,6.6,1561.0,1,0,10,0
TIRA00205,18,Female,Tier 2,₹6L-12L,App,10,5169.0,12.0,Luxury Tools,Luxury,0,2,7.0,4859.0,1,0,24,1
TIRA00206,29,Female,Tier 1,₹12L-25L,In-Store,5,4589.0,13.2,Skincare,Luxury,0,5,9.4,4286.0,1,1,19,1
TIRA00207,23,Male,Tier 1,₹6L-12L,App,7,2874.0,26.5,Skincare,Premium,0,3,6.7,2493.0,0,0,19,0
TIRA00208,20,Female,Tier 1,₹6L-12L,Influencer,18,2806.0,67.6,Luxury Tools,Luxury,1,0,6.4,1858.0,0,0,31,0
TIRA00209,22,Female,Tier 1,₹6L-12L,Paid Ad,11,4982.0,19.0,Makeup,Masstige,0,5,7.7,4508.0,1,1,32,1
TIRA00210,27,Non-binary,Tier 2,₹25L+,Influencer,10,5258.0,28.8,Skincare,Premium,0,7,6.4,4500.0,0,0,26,0
TIRA00211,37,Female,Tier 1,₹25L+,App,9,2081.0,31.4,Makeup,Premium,1,5,6.5,1754.0,0,0,21,0
TIRA00212,19,Male,Tier 1,₹12L-25L,Paid Ad,7,1927.0,16.2,Makeup,Luxury,0,2,8.5,1771.0,1,1,11,1
TIRA00213,30,Male,Tier 1,₹3L-6L,App,7,2839.0,59.6,Skincare,Masstige,1,2,5.6,1993.0,0,0,26,0
TIRA00214,26,Female,Tier 3,₹6L-12L,Paid Ad,5,3717.0,35.9,Haircare,Luxury,1,3,6.1,3051.0,0,0,2,0
TIRA00215,27,Female,Tier 1,₹6L-12L,Influencer,7,2584.0,27.2,Skincare,Premium,0,6,6.1,2233.0,0,0,4,0
TIRA00216,38,Female,Tier 3,₹25L+,In-Store,8,3743.0,60.9,Skincare,Masstige,1,3,5.9,2602.0,0,0,22,0
TIRA00217,34,Non-binary,Tier 3,₹3L-6L,App,7,5540.0,48.2,Skincare,Premium,1,1,5.6,4206.0,0,0,10,0
TIRA00218,40,Female,Tier 1,₹3L-6L,Paid Ad,8,1513.0,79.0,Makeup,Masstige,1,1,5.4,915.0,0,0,17,0
TIRA00219,28,Female,Tier 2,₹12L-25L,Word of Mouth,7,2665.0,33.2,Fragrance,Premium,1,4,9.2,2223.0,0,1,33,0
TIRA00220,24,Female,Tier 2,₹6L-12L,Influencer,6,1536.0,39.1,Makeup,Premium,1,5,7.0,1236.0,0,0,13,0
TIRA00221,28,Female,Tier 1,₹12L-25L,Word of Mouth,8,2196.0,67.5,Fragrance,Luxury,1,4,7.1,1455.0,0,1,15,0
TIRA00222,31,Male,Tier 1,₹3L-6L,Word of Mouth,7,2846.0,80.0,Skincare,Premium,1,5,4.1,1708.0,0,0,23,0
TIRA00223,31,Female,Tier 2,₹12L-25L,App,8,2327.0,3.6,Makeup,Luxury,0,1,8.5,2285.0,1,1,26,1
TIRA00224,21,Male,Tier 2,₹3L-6L,Influencer,11,3824.0,39.5,Makeup,Premium,1,5,7.7,3068.0,0,1,34,0
TIRA00225,30,Male,Tier 2,₹3L-6L,In-Store,7,3381.0,43.1,Fragrance,Luxury,1,8,7.7,2653.0,0,1,12,1
TIRA00226,31,Female,Tier 3,₹6L-12L,In-Store,9,3559.0,1.9,Makeup,Luxury,0,1,9.2,3526.0,1,1,32,1
TIRA00227,50,Female,Tier 1,₹6L-12L,App,8,2832.0,7.9,Fragrance,Premium,0,2,7.7,2721.0,1,1,8,1
TIRA00228,45,Male,Tier 2,₹12L-25L,Word of Mouth,8,2942.0,10.3,Skincare,Masstige,0,2,8.5,2791.0,1,1,24,1
TIRA00229,23,Male,Tier 3,₹3L-6L,Influencer,8,2779.0,16.4,Luxury Tools,Luxury,0,2,6.3,2551.0,1,0,3,1
TIRA00230,27,Male,Tier 1,₹3L-6L,App,8,2902.0,40.2,Fragrance,Luxury,1,2,8.0,2318.0,0,1,34,1
TIRA00231,18,Female,Tier 1,₹12L-25L,In-Store,9,3703.0,26.7,Luxury Tools,Luxury,0,4,6.0,3208.0,0,0,28,0
TIRA00232,25,Female,Tier 1,₹6L-12L,In-Store,14,892.0,39.6,Skincare,Masstige,1,2,7.7,715.0,0,1,14,0
TIRA00233,32,Female,Tier 3,₹12L-25L,Influencer,6,3546.0,38.5,Skincare,Luxury,1,1,7.5,2864.0,0,1,32,1
TIRA00234,39,Male,Tier 1,₹12L-25L,Word of Mouth,9,2158.0,17.1,Makeup,Masstige,0,5,8.4,1973.0,1,1,4,1
TIRA00235,24,Female,Tier 2,₹3L-6L,In-Store,5,2793.0,47.5,Makeup,Premium,1,1,8.2,2130.0,0,1,13,0
TIRA00236,24,Female,Tier 1,₹12L-25L,In-Store,12,1326.0,30.6,Haircare,Premium,1,1,7.8,1123.0,0,1,16,0
TIRA00237,18,Female,Tier 1,₹6L-12L,Influencer,7,2770.0,23.6,Skincare,Premium,0,2,5.7,2443.0,1,0,24,0
TIRA00238,28,Female,Tier 2,₹6L-12L,In-Store,4,3533.0,46.9,Makeup,Masstige,1,4,6.7,2706.0,0,0,24,0
TIRA00239,21,Female,Tier 1,₹3L-6L,In-Store,5,3749.0,26.4,Skincare,Premium,0,4,5.1,3254.0,0,0,2,0
TIRA00240,25,Female,Tier 3,₹12L-25L,App,12,1776.0,32.4,Makeup,Masstige,1,3,6.6,1489.0,0,0,29,0
TIRA00241,22,Female,Tier 1,₹12L-25L,App,12,3691.0,27.0,Skincare,Premium,0,3,6.5,3193.0,0,0,6,0
TIRA00242,29,Male,Tier 3,₹12L-25L,In-Store,7,4568.0,35.1,Luxury Tools,Masstige,1,4,7.2,3767.0,0,1,33,0
TIRA00243,18,Male,Tier 1,₹25L+,Word of Mouth,12,2608.0,42.5,Skincare,Premium,1,3,5.5,2053.0,0,0,15,0
TIRA00244,18,Female,Tier 3,₹6L-12L,In-Store,7,3201.0,24.9,Makeup,Premium,0,4,6.2,2802.0,1,0,19,0
TIRA00245,47,Female,Tier 2,₹25L+,App,3,718.0,47.2,Skincare,Luxury,1,3,6.6,548.0,0,0,14,0
TIRA00246,19,Non-binary,Tier 1,₹12L-25L,Influencer,7,2124.0,25.2,Skincare,Premium,0,4,8.2,1856.0,0,1,14,0
TIRA00247,21,Female,Tier 1,₹25L+,Word of Mouth,5,3525.0,52.5,Makeup,Premium,1,2,5.9,2600.0,0,0,16,0
TIRA00248,44,Female,Tier 1,₹25L+,In-Store,8,4347.0,8.0,Skincare,Luxury,0,0,10.0,4174.0,1,1,10,1
TIRA00249,53,Female,Tier 2,₹25L+,App,12,2481.0,43.0,Makeup,Luxury,1,3,5.9,1947.0,0,0,32,0
TIRA00250,20,Female,Tier 2,₹3L-6L,Influencer,6,6403.0,55.1,Skincare,Premium,1,4,6.5,4640.0,0,0,22,0
TIRA00251,27,Female,Tier 1,₹12L-25L,In-Store,11,3577.0,21.6,Haircare,Premium,0,2,7.5,3191.0,1,1,16,1
TIRA00252,32,Male,Tier 1,₹12L-25L,Influencer,10,1672.0,8.3,Fragrance,Masstige,0,3,7.3,1602.0,1,1,25,0
TIRA00253,43,Female,Tier 2,₹12L-25L,App,6,4745.0,23.6,Haircare,Premium,0,3,8.4,4185.0,1,1,3,0
TIRA00254,22,Female,Tier 1,₹6L-12L,App,6,1696.0,40.4,Skincare,Luxury,1,0,5.5,1354.0,0,0,23,0
TIRA00255,28,Male,Tier 2,₹25L+,In-Store,9,3594.0,21.8,Makeup,Luxury,0,1,5.1,3202.0,1,0,6,0
TIRA00256,36,Male,Tier 1,₹6L-12L,Influencer,12,2085.0,12.4,Skincare,Masstige,0,2,7.4,1956.0,1,1,7,0
TIRA00257,33,Male,Tier 2,₹6L-12L,In-Store,10,1571.0,27.2,Makeup,Masstige,0,5,6.7,1358.0,0,0,24,0
TIRA00258,26,Female,Tier 3,₹12L-25L,App,3,4355.0,63.7,Fragrance,Luxury,1,6,6.5,2968.0,0,0,16,0
TIRA00259,28,Female,Tier 1,₹6L-12L,In-Store,9,2888.0,5.8,Skincare,Luxury,0,6,6.5,2804.0,1,0,7,1
TIRA00260,19,Female,Tier 1,₹12L-25L,Paid Ad,8,5271.0,16.5,Skincare,Premium,0,2,7.9,4837.0,1,1,3,1
TIRA00261,28,Female,Tier 1,₹3L-6L,App,8,1978.0,40.2,Fragrance,Masstige,1,0,6.8,1581.0,0,0,22,0
TIRA00262,27,Female,Tier 2,₹12L-25L,Influencer,13,1328.0,13.2,Makeup,Premium,0,2,7.8,1241.0,1,1,19,1
TIRA00263,31,Female,Tier 1,₹12L-25L,Influencer,5,2624.0,28.2,Skincare,Premium,0,1,7.9,2254.0,0,1,9,0
TIRA00264,25,Female,Tier 3,₹6L-12L,In-Store,8,6669.0,80.0,Luxury Tools,Premium,1,2,4.8,4001.0,0,0,8,0
TIRA00265,33,Male,Tier 2,₹12L-25L,Word of Mouth,6,4201.0,78.4,Skincare,Masstige,1,4,4.9,2553.0,0,0,26,0
TIRA00266,38,Non-binary,Tier 1,₹6L-12L,Paid Ad,10,3865.0,37.7,Fragrance,Premium,1,2,6.9,3135.0,0,0,32,0
TIRA00267,31,Female,Tier 2,₹12L-25L,In-Store,11,3904.0,26.9,Skincare,Premium,0,2,6.8,3378.0,0,0,33,0
TIRA00268,32,Female,Tier 1,₹25L+,App,6,2618.0,53.7,Wellness,Masstige,1,2,4.5,1915.0,0,0,29,0
TIRA00269,30,Female,Tier 2,₹6L-12L,In-Store,6,6475.0,27.5,Fragrance,Premium,0,2,6.5,5586.0,0,0,9,0
TIRA00270,30,Female,Tier 1,₹12L-25L,App,10,3750.0,31.1,Skincare,Masstige,1,3,6.5,3167.0,0,0,26,0
TIRA00271,24,Female,Tier 2,₹12L-25L,In-Store,2,3637.0,2.2,Wellness,Premium,0,2,7.3,3596.0,1,1,14,1
TIRA00272,32,Female,Tier 3,₹12L-25L,Word of Mouth,10,4382.0,72.0,Skincare,Luxury,1,3,4.8,2805.0,0,0,4,0
TIRA00273,29,Male,Tier 2,₹12L-25L,Paid Ad,8,1672.0,16.3,Fragrance,Premium,0,3,7.5,1535.0,1,1,6,1
TIRA00274,46,Female,Tier 3,₹6L-12L,In-Store,7,2145.0,74.0,Haircare,Masstige,1,3,4.8,1351.0,0,0,16,0
TIRA00275,42,Male,Tier 1,₹12L-25L,In-Store,8,2905.0,13.6,Skincare,Premium,0,5,8.3,2708.0,1,1,10,1
TIRA00276,33,Female,Tier 2,₹6L-12L,App,8,4390.0,20.6,Makeup,Masstige,0,3,8.0,3938.0,1,1,7,0
TIRA00277,23,Female,Tier 2,₹6L-12L,In-Store,10,1642.0,15.3,Skincare,Premium,0,3,5.0,1517.0,1,0,27,0
TIRA00278,21,Female,Tier 2,₹25L+,App,8,3119.0,12.1,Makeup,Masstige,0,2,6.1,2930.0,1,0,2,0
TIRA00279,39,Female,Tier 1,₹3L-6L,Word of Mouth,8,2949.0,33.9,Makeup,Luxury,1,4,4.2,2450.0,0,0,34,0
TIRA00280,32,Female,Tier 1,₹12L-25L,Paid Ad,12,1311.0,51.3,Makeup,Masstige,1,4,5.7,975.0,0,0,15,0
TIRA00281,33,Non-binary,Tier 2,₹6L-12L,App,7,2589.0,5.3,Fragrance,Luxury,0,4,7.5,2521.0,1,1,12,1
TIRA00282,18,Female,Tier 1,₹12L-25L,Influencer,16,3851.0,24.0,Luxury Tools,Premium,0,2,7.2,3389.0,1,1,11,0
TIRA00283,37,Female,Tier 2,₹12L-25L,Influencer,9,1420.0,35.5,Makeup,Premium,1,2,7.4,1168.0,0,1,24,0
TIRA00284,33,Female,Tier 2,₹6L-12L,Paid Ad,13,4894.0,25.0,Haircare,Luxury,0,5,7.0,4283.0,1,0,33,0
TIRA00285,21,Female,Tier 3,₹6L-12L,In-Store,8,3762.0,36.8,Skincare,Premium,1,2,5.9,3069.0,0,0,10,0
TIRA00286,26,Female,Tier 1,₹6L-12L,App,9,3615.0,37.7,Wellness,Premium,1,2,6.5,2934.0,0,0,33,0
TIRA00287,32,Female,Tier 3,₹25L+,Influencer,5,3210.0,20.6,Fragrance,Luxury,0,2,6.7,2879.0,1,0,32,0
TIRA00288,30,Male,Tier 1,₹12L-25L,App,10,1889.0,7.3,Luxury Tools,Masstige,0,1,6.2,1821.0,1,0,33,0
TIRA00289,27,Female,Tier 1,₹6L-12L,Influencer,8,2420.0,47.4,Haircare,Masstige,1,1,7.1,1846.0,0,1,22,0
TIRA00290,29,Female,Tier 2,₹12L-25L,App,6,3634.0,41.8,Skincare,Luxury,1,2,6.8,2875.0,0,0,1,0
TIRA00291,27,Female,Tier 1,₹6L-12L,Influencer,4,2418.0,5.5,Skincare,Masstige,0,7,9.2,2352.0,1,1,11,1
TIRA00292,31,Male,Tier 1,₹6L-12L,Paid Ad,9,3426.0,11.3,Makeup,Luxury,0,3,6.3,3232.0,1,0,19,1
TIRA00293,41,Female,Tier 1,₹6L-12L,App,13,2121.0,25.5,Skincare,Premium,0,2,5.4,1851.0,0,0,28,0
TIRA00294,18,Female,Tier 1,₹6L-12L,In-Store,7,3742.0,28.2,Makeup,Premium,0,5,5.9,3214.0,0,0,1,0
TIRA00295,28,Female,Tier 2,₹12L-25L,Influencer,5,3831.0,6.9,Makeup,Premium,0,3,8.1,3698.0,1,1,21,1
TIRA00296,31,Female,Tier 1,₹25L+,App,8,1247.0,50.3,Haircare,Premium,1,5,6.8,933.0,0,0,22,0
TIRA00297,32,Female,Tier 1,₹25L+,Influencer,11,3281.0,10.0,Makeup,Luxury,0,4,7.9,3116.0,1,1,2,1
TIRA00298,27,Male,Tier 2,₹25L+,Influencer,7,1374.0,6.4,Skincare,Masstige,0,5,7.9,1330.0,1,1,18,0
TIRA00299,18,Female,Tier 1,₹6L-12L,In-Store,9,967.0,16.4,Haircare,Premium,0,4,8.2,887.0,1,1,15,1
TIRA00300,32,Male,Tier 2,₹6L-12L,Paid Ad,7,2487.0,22.1,Skincare,Masstige,0,0,6.7,2212.0,1,0,16,0
TIRA00301,43,Female,Tier 3,₹12L-25L,In-Store,5,6556.0,58.3,Skincare,Masstige,1,3,6.7,4644.0,0,0,27,0
TIRA00302,18,Male,Tier 2,₹25L+,Influencer,4,4130.0,42.5,Makeup,Masstige,1,3,8.3,3252.0,0,1,2,0
TIRA00303,36,Male,Tier 3,₹12L-25L,App,11,4871.0,64.5,Skincare,Premium,1,2,4.4,3300.0,0,0,27,0
TIRA00304,27,Female,Tier 1,₹6L-12L,App,2,3930.0,26.7,Skincare,Premium,0,2,6.7,3406.0,0,0,4,0
TIRA00305,29,Female,Tier 2,₹12L-25L,App,7,3447.0,28.6,Skincare,Masstige,0,5,5.5,2953.0,0,0,25,0
TIRA00306,21,Female,Tier 1,₹12L-25L,Word of Mouth,9,4274.0,29.3,Skincare,Luxury,0,2,5.9,3648.0,0,0,11,0
TIRA00307,27,Male,Tier 1,₹25L+,Paid Ad,8,2433.0,24.1,Skincare,Premium,0,4,7.4,2139.0,1,1,19,0
TIRA00308,40,Female,Tier 2,₹12L-25L,Paid Ad,9,3765.0,14.9,Makeup,Luxury,0,2,5.7,3484.0,1,0,9,1
TIRA00309,34,Female,Tier 1,₹6L-12L,App,8,4613.0,2.8,Fragrance,Masstige,0,2,7.1,4548.0,1,1,35,1
TIRA00310,43,Female,Tier 3,₹6L-12L,In-Store,6,4039.0,77.2,Skincare,Premium,1,3,6.0,2481.0,0,0,7,0
TIRA00311,39,Male,Tier 2,₹6L-12L,Paid Ad,8,4691.0,12.3,Skincare,Premium,0,7,7.7,4402.0,1,1,15,1
TIRA00312,33,Female,Tier 3,₹6L-12L,Influencer,10,3419.0,41.6,Skincare,Premium,1,2,7.1,2708.0,0,1,30,1
TIRA00313,43,Female,Tier 1,₹25L+,App,5,5230.0,26.1,Skincare,Luxury,0,2,5.7,4549.0,0,0,14,0
TIRA00314,33,Non-binary,Tier 1,₹12L-25L,Paid Ad,7,2950.0,26.4,Makeup,Premium,0,3,7.0,2561.0,0,1,1,0
TIRA00315,36,Female,Tier 2,₹6L-12L,App,11,5741.0,19.5,Makeup,Premium,0,3,9.1,5182.0,1,1,8,1
TIRA00316,27,Male,Tier 1,₹6L-12L,App,12,3888.0,32.2,Haircare,Premium,1,3,6.1,3263.0,0,0,8,0
TIRA00317,30,Female,Tier 1,₹12L-25L,Word of Mouth,4,2739.0,54.4,Haircare,Premium,1,0,5.3,1995.0,0,0,3,0
TIRA00318,24,Female,Tier 2,₹12L-25L,In-Store,10,1785.0,35.1,Luxury Tools,Masstige,1,3,7.2,1472.0,0,1,33,0
TIRA00319,37,Male,Tier 3,₹3L-6L,In-Store,4,2230.0,69.8,Luxury Tools,Premium,1,1,4.3,1452.0,0,0,29,0
TIRA00320,20,Female,Tier 2,₹25L+,Influencer,12,2049.0,7.9,Skincare,Luxury,0,4,8.4,1968.0,1,1,31,1
TIRA00321,36,Female,Tier 1,₹6L-12L,Word of Mouth,9,3094.0,59.5,Skincare,Masstige,1,1,3.8,2172.0,0,0,20,0
TIRA00322,28,Female,Tier 1,₹6L-12L,App,9,1671.0,33.6,Makeup,Premium,1,5,4.2,1390.0,0,0,13,0
TIRA00323,39,Female,Tier 2,₹6L-12L,Paid Ad,8,4751.0,42.7,Makeup,Luxury,1,1,6.6,3736.0,0,0,30,0
TIRA00324,36,Female,Tier 1,₹12L-25L,In-Store,6,3333.0,24.1,Makeup,Premium,0,2,6.1,2931.0,1,0,29,0
TIRA00325,44,Female,Tier 1,₹12L-25L,App,7,3284.0,79.6,Makeup,Premium,1,2,4.2,1977.0,0,0,26,0
TIRA00326,35,Female,Tier 1,₹25L+,In-Store,6,1802.0,35.4,Wellness,Masstige,1,0,7.5,1483.0,0,1,6,0
TIRA00327,18,Female,Tier 1,₹3L-6L,In-Store,12,2277.0,19.8,Makeup,Masstige,0,3,7.8,2052.0,1,1,30,0
TIRA00328,29,Female,Tier 1,₹25L+,App,9,536.0,9.9,Luxury Tools,Premium,0,2,6.4,509.0,1,0,23,0
TIRA00329,20,Female,Tier 1,₹12L-25L,In-Store,8,5141.0,4.4,Wellness,Premium,0,0,8.3,5028.0,1,1,25,1
TIRA00330,25,Female,Tier 2,₹6L-12L,Influencer,5,1499.0,39.2,Makeup,Premium,1,3,6.1,1205.0,0,0,31,0
TIRA00331,42,Female,Tier 1,₹6L-12L,Influencer,3,1590.0,20.7,Skincare,Premium,0,5,7.6,1426.0,1,1,10,0
TIRA00332,35,Male,Tier 2,₹6L-12L,Influencer,14,4896.0,43.7,Skincare,Premium,1,5,6.2,3826.0,0,0,17,0
TIRA00333,24,Female,Tier 1,₹25L+,Paid Ad,6,3665.0,49.8,Makeup,Masstige,1,1,4.5,2753.0,0,0,12,0
TIRA00334,21,Female,Tier 3,₹6L-12L,In-Store,8,3345.0,29.9,Fragrance,Premium,0,1,6.1,2845.0,0,0,6,0
TIRA00335,30,Female,Tier 1,₹6L-12L,In-Store,7,3608.0,8.0,Wellness,Premium,0,1,5.3,3465.0,1,0,18,0
TIRA00336,20,Male,Tier 1,₹12L-25L,In-Store,8,4345.0,60.6,Skincare,Premium,1,5,5.8,3027.0,0,0,21,0
TIRA00337,24,Female,Tier 1,₹25L+,Influencer,11,3320.0,22.6,Skincare,Premium,0,1,7.5,2945.0,1,1,10,1
TIRA00338,32,Female,Tier 1,₹12L-25L,App,5,1348.0,46.3,Fragrance,Premium,1,3,5.4,1036.0,0,0,27,0
TIRA00339,39,Female,Tier 1,₹12L-25L,In-Store,9,4080.0,17.1,Makeup,Premium,0,2,7.2,3731.0,1,1,11,1
TIRA00340,34,Female,Tier 2,₹6L-12L,App,2,3707.0,9.0,Haircare,Luxury,0,2,6.7,3541.0,1,0,31,1
TIRA00341,18,Male,Tier 3,₹25L+,In-Store,11,4606.0,47.5,Skincare,Premium,1,5,7.4,3512.0,0,1,26,0
TIRA00342,32,Non-binary,Tier 1,₹6L-12L,Word of Mouth,8,1701.0,27.0,Skincare,Premium,0,5,5.6,1472.0,0,0,14,0
TIRA00343,30,Female,Tier 1,₹3L-6L,Influencer,6,2325.0,43.6,Skincare,Masstige,1,2,5.9,1818.0,0,0,26,0
TIRA00344,33,Male,Tier 2,₹25L+,In-Store,5,3671.0,14.5,Skincare,Luxury,0,3,6.1,3405.0,1,0,10,1
TIRA00345,42,Female,Tier 2,₹6L-12L,Influencer,11,2067.0,16.8,Makeup,Premium,0,2,7.6,1893.0,1,1,21,1
TIRA00346,18,Female,Tier 1,₹3L-6L,Influencer,4,500.0,80.0,Skincare,Masstige,1,5,5.8,300.0,0,0,24,0
TIRA00347,25,Male,Tier 2,₹12L-25L,In-Store,8,3437.0,58.6,Makeup,Masstige,1,3,3.6,2430.0,0,0,8,0
TIRA00348,34,Female,Tier 1,₹6L-12L,In-Store,6,4274.0,24.9,Fragrance,Luxury,0,0,7.7,3742.0,1,1,9,1
TIRA00349,18,Female,Tier 2,₹3L-6L,Influencer,6,3045.0,8.3,Skincare,Premium,0,1,9.3,2919.0,1,1,5,1
TIRA00350,41,Female,Tier 1,₹12L-25L,App,7,3858.0,16.7,Fragrance,Luxury,0,4,7.5,3535.0,1,1,9,1
TIRA00351,32,Non-binary,Tier 1,₹12L-25L,In-Store,5,3684.0,23.9,Skincare,Premium,0,4,6.4,3245.0,1,0,25,0
TIRA00352,36,Female,Tier 1,₹12L-25L,In-Store,11,3213.0,46.1,Haircare,Luxury,1,3,6.1,2471.0,0,0,7,0
TIRA00353,25,Female,Tier 2,₹6L-12L,Paid Ad,11,3363.0,23.7,Skincare,Premium,0,6,6.5,2965.0,1,0,32,0
TIRA00354,36,Female,Tier 1,₹12L-25L,Word of Mouth,10,4819.0,30.4,Fragrance,Premium,1,7,8.8,4088.0,0,1,13,1
TIRA00355,38,Female,Tier 2,₹12L-25L,Paid Ad,6,2043.0,19.5,Skincare,Masstige,0,4,8.1,1844.0,1,1,11,1
TIRA00356,31,Female,Tier 2,₹6L-12L,In-Store,7,4128.0,13.9,Makeup,Premium,0,4,8.3,3841.0,1,1,16,1
TIRA00357,31,Male,Tier 2,₹6L-12L,App,6,1783.0,49.4,Wellness,Premium,1,1,8.2,1342.0,0,1,23,0
TIRA00358,32,Male,Tier 1,₹3L-6L,Influencer,7,2246.0,80.0,Skincare,Masstige,1,1,6.1,1348.0,0,0,26,0
TIRA00359,23,Male,Tier 1,₹12L-25L,Paid Ad,12,4635.0,57.1,Haircare,Masstige,1,1,5.6,3311.0,0,0,24,0
TIRA00360,28,Male,Tier 1,₹6L-12L,Word of Mouth,3,1748.0,27.0,Haircare,Premium,0,0,6.9,1512.0,0,0,4,0
TIRA00361,28,Female,Tier 2,₹12L-25L,Paid Ad,10,2910.0,37.4,Skincare,Masstige,1,6,8.9,2365.0,0,1,31,0
TIRA00362,33,Female,Tier 3,₹25L+,App,12,6034.0,10.3,Skincare,Premium,0,4,6.8,5723.0,1,0,15,0
TIRA00363,37,Female,Tier 1,₹6L-12L,Influencer,4,4431.0,20.9,Fragrance,Premium,0,3,7.0,3968.0,1,0,31,0
TIRA00364,21,Female,Tier 3,₹12L-25L,Paid Ad,6,2315.0,22.0,Luxury Tools,Luxury,0,3,6.1,2061.0,1,0,24,0
TIRA00365,28,Male,Tier 1,₹6L-12L,Influencer,7,2521.0,34.6,Skincare,Premium,1,2,4.8,2085.0,0,0,3,0
TIRA00366,41,Female,Tier 1,₹3L-6L,Influencer,6,2996.0,26.0,Fragrance,Premium,0,1,6.1,2606.0,0,0,20,0
TIRA00367,24,Non-binary,Tier 1,₹12L-25L,In-Store,5,4774.0,26.8,Fragrance,Premium,0,2,6.1,4134.0,0,0,30,0
TIRA00368,23,Female,Tier 2,₹6L-12L,Influencer,3,1998.0,26.5,Makeup,Premium,0,3,6.3,1733.0,0,0,28,0
TIRA00369,31,Female,Tier 1,₹25L+,App,13,1925.0,6.0,Fragrance,Premium,0,3,8.4,1868.0,1,1,26,1
TIRA00370,36,Female,Tier 1,₹12L-25L,App,3,4056.0,23.5,Skincare,Premium,0,2,7.0,3579.0,1,1,32,0
TIRA00371,30,Female,Tier 2,₹6L-12L,Paid Ad,7,1183.0,11.0,Makeup,Masstige,0,3,8.6,1117.0,1,1,20,1
TIRA00372,40,Female,Tier 1,₹6L-12L,Word of Mouth,9,2107.0,23.9,Wellness,Premium,0,2,7.2,1855.0,1,1,8,0
TIRA00373,36,Female,Tier 1,₹6L-12L,Paid Ad,5,3098.0,42.4,Haircare,Premium,1,4,6.5,2442.0,0,0,1,0
TIRA00374,36,Female,Tier 1,₹25L+,In-Store,9,3159.0,19.8,Skincare,Premium,0,1,6.9,2846.0,1,0,32,0
TIRA00375,34,Male,Tier 1,₹12L-25L,App,7,1562.0,32.0,Makeup,Luxury,1,3,8.7,1312.0,0,1,23,0
TIRA00376,48,Female,Tier 1,₹6L-12L,App,6,3624.0,18.5,Skincare,Premium,0,0,6.8,3290.0,1,0,31,1
TIRA00377,28,Female,Tier 1,₹12L-25L,Paid Ad,8,3865.0,6.4,Skincare,Masstige,0,0,8.7,3741.0,1,1,28,1
TIRA00378,18,Male,Tier 2,₹12L-25L,Influencer,14,2405.0,24.2,Skincare,Premium,0,2,5.8,2114.0,1,0,13,0
TIRA00379,42,Female,Tier 1,₹12L-25L,Word of Mouth,5,5193.0,13.7,Skincare,Premium,0,5,7.2,4837.0,1,1,6,1
TIRA00380,26,Male,Tier 2,₹3L-6L,In-Store,7,3608.0,16.1,Makeup,Luxury,0,4,9.4,3318.0,1,1,29,1
TIRA00381,30,Male,Tier 1,₹3L-6L,Influencer,9,1994.0,12.5,Skincare,Luxury,0,5,8.2,1869.0,1,1,30,1
